-2.619278728961944580e-01,1.122034415602684021e-01,-3.742995560169219971e-01,-4.884713143110275269e-02,-1.750843785703182220e-02,2.972579300403594971e-01,-1.791858077049255371e-01,3.269997239112854004e-01
-7.832014560699462891e-02,-4.201850593090057373e-01,-4.692588150501251221e-01,-3.965624868869781494e-01,-3.413392305374145508e-01,8.479131758213043213e-02,-7.840420305728912354e-02,-2.151842266321182251e-01
-2.285368591547012329e-01,7.972483336925506592e-02,2.712980508804321289e-01,-3.543352186679840088e-01,2.253610640764236450e-02,-8.030039817094802856e-02,-9.598346427083015442e-03,3.861867636442184448e-02
2.669752836227416992e-01,-1.316173970699310303e-01,1.023463234305381775e-01,-2.656317651271820068e-01,-1.313475370407104492e-01,-2.338830381631851196e-01,1.750299781560897827e-01,-5.129354074597358704e-02
-1.132278516888618469e-01,-3.469794690608978271e-01,1.817795783281326294e-01,-1.171033829450607300e-01,1.896093487739562988e-01,3.715135157108306885e-01,1.906741112470626831e-01,2.158907987177371979e-02
2.280876636505126953e-01,-2.790890932083129883e-01,1.238300651311874390e-02,-1.448020935058593750e-01,9.075392782688140869e-02,-5.989251658320426941e-02,-2.348954230546951294e-01,-2.874074280261993408e-01
9.816233068704605103e-02,1.936900466680526733e-01,4.444718062877655029e-01,3.761779963970184326e-01,5.123204737901687622e-02,-2.515509426593780518e-01,7.073778659105300903e-02,-5.252677202224731445e-01
-7.851357758045196533e-02,2.019719034433364868e-01,-2.163104861974716187e-01,1.950492560863494873e-01,-1.208673696964979172e-03,-2.941362559795379639e-01,2.026024162769317627e-01,1.899663656949996948e-01
-1.323660165071487427e-01,2.934592068195343018e-01,-2.749952375888824463e-01,2.778880298137664795e-01,-7.761466503143310547e-02,2.684265971183776855e-01,-1.395616084337234497e-01,-1.110778003931045532e-01
1.928644478321075439e-01,-3.185417354106903076e-01,-1.519285142421722412e-01,1.106596142053604126e-01,1.015665158629417419e-01,2.439128467813134193e-03,-3.184313476085662842e-01,-5.246756225824356079e-02
-2.795110046863555908e-01,2.151946574449539185e-01,1.470951437950134277e-01,-2.748078107833862305e-01,-1.858340501785278320e-01,-3.107009828090667725e-01,2.033792287111282349e-01,1.635800302028656006e-01
8.059082180261611938e-02,2.882231771945953369e-01,1.999008208513259888e-01,-2.631329894065856934e-01,-1.427628193050622940e-02,1.153380498290061951e-01,-1.268301457166671753e-01,8.440019190311431885e-02
7.155209779739379883e-02,-5.768521875143051147e-02,2.816742099821567535e-02,-1.086402907967567444e-01,2.169280797243118286e-01,1.852871179580688477e-01,9.400513768196105957e-02,-1.677600443363189697e-01
-1.515729427337646484e-01,-3.876870870590209961e-01,-2.302968502044677734e-01,-3.134882450103759766e-01,-8.132120966911315918e-02,1.014977111481130123e-03,9.770213812589645386e-02,2.048503905534744263e-01
1.787534356117248535e-01,2.586555480957031250e-01,2.590184509754180908e-01,-2.034799456596374512e-01,-1.999996602535247803e-01,-3.144637346267700195e-01,3.707702085375785828e-02,2.187699452042579651e-02
-8.737760037183761597e-02,-3.078762590885162354e-01,-1.513176858425140381e-01,1.946830451488494873e-01,1.064832508563995361e-01,-7.114654034376144409e-02,1.941961348056793213e-01,-1.086180135607719421e-01
-8.279217034578323364e-02,4.800865799188613892e-02,-6.973382085561752319e-03,-1.702122986316680908e-01,-7.922220975160598755e-03,-2.177530527114868164e-01,-1.522680073976516724e-01,2.562771141529083252e-01
-2.602100670337677002e-01,2.347262501716613770e-01,1.464415043592453003e-01,1.607198715209960938e-01,1.033422425389289856e-01,-2.397794574499130249e-01,1.762798279523849487e-01,3.157514929771423340e-01
-7.446892559528350830e-02,1.025603339076042175e-01,-1.326972097158432007e-01,1.270117610692977905e-01,2.191962003707885742e-01,-1.507510617375373840e-02,-2.881503701210021973e-01,-2.384988367557525635e-01
2.791175432503223419e-02,3.085284829139709473e-01,2.470954060554504395e-01,1.981331594288349152e-02,-2.859665751457214355e-01,3.173929154872894287e-01,-2.851829230785369873e-01,-3.661149740219116211e-01
-3.199173212051391602e-01,2.898680269718170166e-01,-3.346984088420867920e-01,-9.385227411985397339e-02,1.051237061619758606e-01,-5.339394882321357727e-02,1.430924385786056519e-01,-1.664632111787796021e-01
-2.553297281265258789e-01,-1.518300026655197144e-01,3.575509488582611084e-01,2.840473353862762451e-01,2.100267857313156128e-01,-2.264840751886367798e-01,1.837259978055953979e-01,-1.346014291048049927e-01
-1.006303206086158752e-01,-1.198888272047042847e-01,-2.690043449401855469e-01,5.217175930738449097e-02,-9.859826415777206421e-02,1.001903712749481201e-01,7.178740948438644409e-02,2.908079922199249268e-01
1.648302823305130005e-01,-7.740547508001327515e-02,-3.495802581310272217e-01,3.525359206832945347e-04,9.331562370061874390e-02,4.375826716423034668e-01,1.664813458919525146e-01,9.379122406244277954e-02
1.321391910314559937e-01,-1.438304334878921509e-01,-4.645420238375663757e-02,-1.332534402608871460e-01,2.338362336158752441e-01,-1.406877338886260986e-01,-2.423961907625198364e-01,1.038468405604362488e-01
-2.160986959934234619e-01,-3.444003686308860779e-02,1.139621213078498840e-01,-2.028391510248184204e-01,-2.878257036209106445e-01,-1.594094932079315186e-02,-1.112070232629776001e-01,2.390415668487548828e-01
-3.147413432598114014e-01,-1.156493276357650757e-01,2.812071517109870911e-02,1.594743430614471436e-01,1.030948385596275330e-01,3.147287666797637939e-01,2.045177817344665527e-01,2.818798124790191650e-01
4.173496365547180176e-02,-4.408696293830871582e-01,2.755852043628692627e-02,6.149211525917053223e-02,-2.085108775645494461e-03,-2.469846010208129883e-01,1.349361389875411987e-01,4.002703428268432617e-01
-7.429892569780349731e-02,2.124378234148025513e-01,2.556920945644378662e-01,-3.073744475841522217e-01,2.549411058425903320e-01,-4.092709124088287354e-01,3.988464921712875366e-02,-2.704924941062927246e-01
1.273117363452911377e-01,-2.973041832447052002e-01,-1.475743204355239868e-01,8.123892545700073242e-02,-1.384388003498315811e-02,-2.791131138801574707e-01,1.370984017848968506e-01,-1.247930079698562622e-01
9.421420842409133911e-02,-2.438894212245941162e-01,3.009637258946895599e-02,3.282207846641540527e-01,3.836777061223983765e-02,-1.831210963428020477e-02,-1.568862348794937134e-01,-3.020721971988677979e-01
4.166265577077865601e-02,2.078108787536621094e-01,-3.461416363716125488e-01,-1.257032621651887894e-02,-3.338951468467712402e-01,1.030771434307098389e-01,-5.539116100408136845e-04,2.542194128036499023e-01
-1.490290760993957520e-01,6.116789951920509338e-02,-2.631737291812896729e-01,3.971502929925918579e-02,1.964550763368606567e-01,2.534593343734741211e-01,-3.274880051612854004e-01,1.756858527660369873e-01
1.457871049642562866e-01,-3.746834695339202881e-01,-7.041466236114501953e-02,3.337335288524627686e-01,-9.667793661355972290e-02,4.600187838077545166e-01,2.306472063064575195e-01,-3.030962646007537842e-01
2.316774725914001465e-01,-3.142255842685699463e-01,-5.221106112003326416e-02,2.211169712245464325e-02,-7.405688613653182983e-02,2.897463440895080566e-01,-1.179450824856758118e-01,-1.867296993732452393e-01
-3.623797893524169922e-01,-1.499791294336318970e-01,-9.864868968725204468e-02,-4.434899687767028809e-01,-3.064805865287780762e-01,-4.088620841503143311e-01,7.257736474275588989e-02,2.498245537281036377e-01
1.864786297082901001e-01,-2.467287778854370117e-01,-2.942550182342529297e-01,-1.261522769927978516e-01,1.933750957250595093e-01,-7.541376352310180664e-02,1.862805038690567017e-01,2.099930346012115479e-01
-3.286574780941009521e-01,1.542006134986877441e-01,-3.696854412555694580e-01,-2.297286093235015869e-01,-1.525767743587493896e-01,3.625256419181823730e-01,-2.531471848487854004e-01,2.208763211965560913e-01
-1.927163451910018921e-01,1.856111586093902588e-01,1.579482406377792358e-01,2.500346861779689789e-02,-1.540800780057907104e-01,-4.197839200496673584e-01,-8.531365543603897095e-02,-1.179297342896461487e-01
-1.708034574985504150e-01,-8.215391635894775391e-02,3.745849132537841797e-01,-2.515808939933776855e-01,-1.816507130861282349e-01,-3.484126329421997070e-01,-3.100296109914779663e-02,2.998104691505432129e-01
-1.502460688352584839e-01,-2.168512344360351562e-02,1.688442975282669067e-01,-2.360496670007705688e-01,-2.151364386081695557e-01,2.553119063377380371e-01,1.005548015236854553e-01,-5.331804603338241577e-02
-1.819140464067459106e-01,-3.650529384613037109e-01,-7.911306619644165039e-02,2.598087489604949951e-01,1.896774023771286011e-02,2.736978828907012939e-01,-1.465836465358734131e-01,-2.549022249877452850e-02
1.164444983005523682e-01,-3.133424520492553711e-01,-2.263542115688323975e-01,-2.940552234649658203e-01,-3.421438038349151611e-01,-2.069002240896224976e-01,-4.023886919021606445e-01,2.398387938737869263e-01
3.350013494491577148e-02,-1.643807291984558105e-01,2.176802009344100952e-01,-1.747397929430007935e-01,-2.404322624206542969e-01,-5.810826085507869720e-03,-2.923217415809631348e-01,-6.252662092447280884e-02
1.875349879264831543e-01,4.277485311031341553e-01,-3.166779279708862305e-01,2.092535793781280518e-01,1.506468206644058228e-01,1.265285313129425049e-01,2.013164162635803223e-01,-2.690849602222442627e-01
4.896587133407592773e-02,1.456565037369728088e-02,2.475896030664443970e-01,-3.526902943849563599e-02,-5.960476770997047424e-02,3.430100381374359131e-01,-2.715662419795989990e-01,-1.212416291236877441e-01
-1.228078082203865051e-01,9.492808952927589417e-03,-2.586570680141448975e-01,-1.096485555171966553e-01,1.515204459428787231e-01,2.395285815000534058e-01,1.997052505612373352e-02,-1.064032837748527527e-01
2.204884737730026245e-01,-2.130763530731201172e-01,4.800826776772737503e-03,1.602362245321273804e-01,1.491238027811050415e-01,1.518220007419586182e-01,3.664432838559150696e-02,-9.112337231636047363e-02
-1.867145150899887085e-01,-6.829066574573516846e-02,-2.152732610702514648e-01,1.387701481580734253e-01,2.429832369089126587e-01,3.351578712463378906e-01,6.713342666625976562e-02,2.813777029514312744e-01
1.778910756111145020e-01,3.836330175399780273e-01,1.465398967266082764e-01,-2.787818610668182373e-01,9.718584269285202026e-02,6.068171933293342590e-02,3.683689981698989868e-02,-3.472172617912292480e-01
-2.317336201667785645e-02,1.058229729533195496e-01,-1.712808459997177124e-01,-3.134500384330749512e-01,1.104611977934837341e-01,1.554244011640548706e-01,-2.364983409643173218e-02,-2.380854487419128418e-01
1.219821795821189880e-01,2.063256502151489258e-01,-3.108797073364257812e-01,2.585836052894592285e-01,-1.299428045749664307e-01,-5.298803001642227173e-02,-2.391492426395416260e-01,-6.897710263729095459e-02
-6.379132717847824097e-02,-3.540501892566680908e-01,2.891342937946319580e-01,6.028198637068271637e-03,-1.108372360467910767e-01,3.024939000606536865e-01,-2.525453269481658936e-01,2.155911624431610107e-01
-5.619369912892580032e-03,-1.542879939079284668e-01,-2.031145542860031128e-01,-1.884988881647586823e-02,1.236461028456687927e-01,-1.525727957487106323e-01,-2.389496564865112305e-01,2.665927112102508545e-01
-3.278703242540359497e-02,-2.505220472812652588e-01,1.051086634397506714e-01,1.342758685350418091e-01,-1.242973282933235168e-01,-3.377638459205627441e-01,-1.793122291564941406e-01,1.302340328693389893e-01
-8.471724577248096466e-03,-4.676468670368194580e-02,3.149054944515228271e-01,4.615289345383644104e-02,1.738902330398559570e-01,2.601727247238159180e-01,-3.322264254093170166e-01,-3.762628734111785889e-01
-4.481275081634521484e-01,3.963834345340728760e-01,-3.310180008411407471e-01,1.845664829015731812e-01,-6.137940287590026855e-01,-3.883020579814910889e-01,-1.906942576169967651e-01,2.935053706169128418e-01
4.289626702666282654e-02,-2.074762135744094849e-01,2.281701713800430298e-01,7.420953363180160522e-02,1.667550951242446899e-01,3.391126394271850586e-01,-1.123984083533287048e-01,-3.038411736488342285e-01
7.806880027055740356e-02,9.710608981549739838e-03,-1.913973242044448853e-01,2.257138192653656006e-01,2.725459448993206024e-02,1.829171180725097656e-01,-8.490131050348281860e-02,2.001415044069290161e-01
-2.437818199396133423e-01,2.826198339462280273e-01,3.078708946704864502e-01,1.555118709802627563e-01,-1.135475561022758484e-01,1.971047073602676392e-01,-1.309098750352859497e-01,-1.170831248164176941e-01
2.901240624487400055e-02,2.705820137634873390e-03,-7.121550291776657104e-02,-1.370995789766311646e-01,5.552948638796806335e-02,1.954237967729568481e-01,-3.283506333827972412e-01,2.589417994022369385e-01
-2.625133991241455078e-01,2.896556816995143890e-02,-1.874737739562988281e-01,8.149630576372146606e-02,-1.930995136499404907e-01,-3.287718594074249268e-01,3.634083271026611328e-02,2.667979896068572998e-01
2.791965901851654053e-01,-1.442751884460449219e-01,-9.722928702831268311e-02,-1.612962223589420319e-02,1.016612797975540161e-01,2.453752160072326660e-01,-2.826618552207946777e-01,-2.439465671777725220e-01
-1.443263608962297440e-02,2.933531403541564941e-01,-3.010244071483612061e-01,3.121969997882843018e-01,1.679935008287429810e-01,1.142899170517921448e-01,9.235513862222433090e-04,1.118227913975715637e-01
